time,x,y,ignited,willignite,simtime,ignitionTime,sigma,spreadDir,rateOfSpread
2025-07-01 16:58:21,470510,5086990,0,1,23301.2,24046,744.766,333,0.0133483
2025-07-01 16:58:21,470520,5086990,1,1,23301.2,23301.2,inf,333,0.0128882
2025-07-01 16:58:21,470525,5087000,0,1,23301.2,23371.1,69.9171,333,0.0131098
2025-07-01 16:58:21,470515,5086980,1,1,23301.2,23208.4,inf,333,0.012714
2025-07-01 16:59:10,470935,5086980,0,1,23350.3,23831.2,480.977,90,0.016832
2025-07-01 16:59:10,470920,5086990,1,1,23350.3,22671.1,inf,90,0.0132032
2025-07-01 16:59:10,470925,5086980,1,1,23350.3,23237.1,inf,90,0.013772
2025-07-01 16:59:10,470930,5086990,1,1,23350.3,23350.3,0,90,0.0147247
2025-07-01 16:59:10,470935,5087000,0,1,23350.3,23458.5,108.228,90,0.0161262
2025-07-01 16:59:10,470925,5087000,1,1,23350.3,22838.4,inf,90,0.0131758
2025-07-01 16:59:10,470935,5086980,0,1,23350.3,23831.2,480.977,90,0.016832
2025-07-01 16:59:10,470920,5086990,1,1,23350.3,22671.1,inf,90,0.0132032
2025-07-01 16:59:10,470925,5086980,1,1,23350.3,23237.1,inf,90,0.013772
2025-07-01 16:59:10,470940,5086990,0,1,23350.3,23893.1,542.86,90,0.0184209
2025-07-01 16:59:10,470930,5086990,1,1,23350.3,23350.3,inf,90,0.0147247
2025-07-01 16:59:10,470935,5087000,0,1,23350.3,23458.5,108.228,90,0.0161262
2025-07-01 16:59:10,470925,5087000,1,1,23350.3,22838.4,inf,90,0.0131758
2025-07-01 16:59:18,470550,5087050,1,1,23358.7,23264.6,inf,333,0.0121268
2025-07-01 16:59:18,470545,5087060,0,1,23358.7,24177.6,818.954,333,0.0122458
2025-07-01 16:59:18,470565,5087060,1,1,23358.7,22650.4,inf,333,0.0125732
2025-07-01 16:59:18,470560,5087070,0,1,23358.7,23552.4,193.726,333,0.0123952
2025-07-01 16:59:18,470560,5087050,1,1,23358.7,22475.1,inf,333,0.0122697
2025-07-01 16:59:18,470555,5087060,1,1,23358.7,23358.7,0,333,0.0126536
2025-07-01 16:59:18,470550,5087050,1,1,23358.7,23264.6,inf,333,0.0121268
2025-07-01 16:59:18,470545,5087060,0,1,23358.7,24177.6,818.954,333,0.0122458
2025-07-01 16:59:18,470565,5087060,1,1,23358.7,22650.4,inf,333,0.0125732
2025-07-01 16:59:18,470560,5087070,0,1,23358.7,23552.4,193.726,333,0.0123952
2025-07-01 16:59:18,470560,5087050,1,1,23358.7,22475.1,inf,333,0.0122697
2025-07-01 16:59:18,470550,5087070,0,1,23358.7,24274.7,916.053,333,0.0122049
2025-07-01 16:59:18,470555,5087060,1,1,23358.7,23358.7,inf,333,0.0126536
2025-07-01 16:59:31,470530,5086990,1,1,23371.1,22518.3,inf,333,0.0125166
2025-07-01 16:59:31,470515,5087000,0,1,23371.1,24094.3,723.169,333,0.0140973
2025-07-01 16:59:31,470535,5087000,0,1,23371.1,23387,15.8798,333,0.0132917
2025-07-01 16:59:31,470520,5086990,1,1,23371.1,23301.2,inf,333,0.0128882
2025-07-01 16:59:31,470525,5087000,1,1,23371.1,23371.1,0,333,0.0131098
2025-07-01 16:59:31,470530,5086990,1,1,23371.1,22518.3,inf,333,0.0125166
2025-07-01 16:59:31,470515,5087000,0,1,23371.1,24094.3,723.169,333,0.0140973
2025-07-01 16:59:31,470535,5087000,0,1,23371.1,23387,15.8798,333,0.0132917
2025-07-01 16:59:31,470520,5087010,0,1,23371.1,24202.7,831.59,333,0.0134445
2025-07-01 16:59:31,470520,5086990,1,1,23371.1,23301.2,inf,333,0.0128882
2025-07-01 16:59:31,470525,5087000,1,1,23371.1,23371.1,inf,333,0.0131098
2025-07-01 16:59:31,470530,5087010,0,1,23371.1,24293.9,922.772,26,0.012116
2025-07-01 16:59:36,470950,5087170,0,1,23376.1,23485.2,109.148,26,0.0115344
2025-07-01 16:59:36,470960,5087150,0,1,23376.1,23950.8,574.74,26,0.0111207
2025-07-01 16:59:36,470950,5087150,1,1,23376.1,22403.9,inf,26,0.0115439
2025-07-01 16:59:36,470955,5087160,1,1,23376.1,23376.1,0,26,0.0115006
2025-07-01 16:59:36,470945,5087160,1,1,23376.1,22515.9,inf,26,0.0115396
2025-07-01 16:59:36,470965,5087160,0,1,23376.1,23980,603.934,90,0.0165581
2025-07-01 16:59:36,470950,5087170,0,1,23376.1,23485.2,109.148,26,0.0115344
2025-07-01 16:59:36,470960,5087150,0,1,23376.1,23950.8,574.74,26,0.0111207
2025-07-01 16:59:36,470950,5087150,1,1,23376.1,22403.9,inf,26,0.0115439
2025-07-01 16:59:36,470960,5087170,0,1,23376.1,24342.1,966.041,26,0.0115734
2025-07-01 16:59:36,470955,5087160,1,1,23376.1,23376.1,inf,26,0.0115006
2025-07-01 16:59:36,470945,5087160,1,1,23376.1,22515.9,inf,26,0.0115396
2025-07-01 16:59:44,470590,5086870,0,1,23384.9,24184.4,799.417,206,0.00710581
2025-07-01 16:59:44,470585,5086880,1,1,23384.9,23384.9,0,206,0.00706721
2025-07-01 16:59:44,470580,5086890,1,1,23384.9,22593.3,inf,206,0.00708513
2025-07-01 16:59:44,470595,5086880,1,1,23384.9,22611,inf,206,0.00709087
2025-07-01 16:59:44,470575,5086880,0,1,23384.9,24167.4,782.482,206,0.00710264
2025-07-01 16:59:44,470590,5086890,1,1,23384.9,21802.9,inf,206,0.00711304
2025-07-01 16:59:44,470590,5086870,0,1,23384.9,24184.4,799.417,206,0.00710581
2025-07-01 16:59:44,470585,5086880,1,1,23384.9,23384.9,inf,206,0.00706721
2025-07-01 16:59:44,470580,5086890,1,1,23384.9,22593.3,inf,206,0.00708513
2025-07-01 16:59:44,470580,5086870,0,1,23384.9,24956.5,1571.54,206,0.00711427
2025-07-01 16:59:44,470595,5086880,1,1,23384.9,22611,inf,206,0.00709087
2025-07-01 16:59:44,470575,5086880,0,1,23384.9,24167.4,782.482,206,0.00710264
2025-07-01 16:59:44,470590,5086890,1,1,23384.9,21802.9,inf,206,0.00711304
2025-07-01 16:59:47,470540,5087010,0,1,23387,23552.2,165.202,333,0.012566
2025-07-01 16:59:47,470545,5087000,1,1,23387,22662.5,inf,333,0.012714
2025-07-01 16:59:47,470530,5086990,1,1,23387,22518.3,inf,333,0.0125166
2025-07-01 16:59:47,470535,5087000,1,1,23387,23387,0,333,0.0132917
2025-07-01 16:59:47,470540,5086990,1,1,23387,22545.9,inf,333,0.0125661
2025-07-01 16:59:47,470525,5087000,1,1,23387,23371.1,inf,333,0.0131098
2025-07-01 16:59:47,470530,5087010,0,1,23387,24293.9,906.893,26,0.012116
2025-07-01 16:59:47,470540,5087010,0,1,23387,23552.2,165.202,333,0.012566
2025-07-01 16:59:47,470545,5087000,1,1,23387,22662.5,inf,333,0.012714
2025-07-01 16:59:47,470530,5086990,1,1,23387,22518.3,inf,333,0.0125166
2025-07-01 16:59:47,470535,5087000,1,1,23387,23387,inf,333,0.0132917
2025-07-01 16:59:47,470540,5086990,1,1,23387,22545.9,inf,333,0.0125661
2025-07-01 16:59:47,470525,5087000,1,1,23387,23371.1,inf,333,0.0131098
2025-07-01 16:59:47,470530,5087010,0,1,23387,24241.6,854.548,333,0.0130833
2025-07-01 16:59:47,470580,5086890,1,1,23387.6,22593.3,inf,206,0.00708513
2025-07-01 16:59:47,470560,5086890,0,1,23387.6,24191.3,803.679,206,0.00707527
2025-07-01 16:59:47,470575,5086900,1,1,23387.6,21812.2,inf,270,0.0125497
2025-07-01 16:59:47,470565,5086900,1,1,23387.6,22611.1,inf,270,0.0125168
2025-07-01 16:59:47,470570,5086890,1,1,23387.6,23387.6,0,206,0.00709662
2025-07-01 16:59:47,470575,5086880,0,1,23387.6,24167.4,779.834,206,0.00710264
2025-07-01 16:59:47,470580,5086890,1,1,23387.6,22593.3,inf,206,0.00708513
2025-07-01 16:59:47,470560,5086890,0,1,23387.6,24191.3,803.679,206,0.00707527
2025-07-01 16:59:47,470575,5086900,1,1,23387.6,21812.2,inf,270,0.0125497
2025-07-01 16:59:47,470565,5086880,0,1,23387.6,24965.2,1577.61,206,0.00708688
2025-07-01 16:59:47,470565,5086900,1,1,23387.6,22611.1,inf,270,0.0125168
2025-07-01 16:59:47,470570,5086890,1,1,23387.6,23387.6,inf,206,0.00709662
2025-07-01 16:59:47,470575,5086880,0,1,23387.6,24167.4,779.834,206,0.00710264
2025-07-01 17:00:12,470560,5086890,0,1,23412.9,24191.3,778.406,206,0.00707527
2025-07-01 17:00:12,470560,5086910,1,1,23412.9,21839.9,inf,270,0.0124969
2025-07-01 17:00:12,470565,5086900,1,1,23412.9,22611.1,inf,270,0.0125168
2025-07-01 17:00:12,470550,5086910,1,1,23412.9,22635.3,inf,270,0.0125724
2025-07-01 17:00:12,470555,5086900,1,1,23412.9,23412.9,0,270,0.012472
2025-07-01 17:00:12,470545,5086900,0,1,23412.9,24211,798.148,206,0.00709517
2025-07-01 17:00:12,470560,5086890,0,1,23412.9,24191.3,778.406,206,0.00707527
2025-07-01 17:00:12,470560,5086910,1,1,23412.9,21839.9,inf,270,0.0124969
2025-07-01 17:00:12,470565,5086900,1,1,23412.9,22611.1,inf,270,0.0125168
2025-07-01 17:00:12,470550,5086910,1,1,23412.9,22635.3,inf,270,0.0125724
2025-07-01 17:00:12,470555,5086900,1,1,23412.9,23412.9,inf,270,0.012472
2025-07-01 17:00:12,470545,5086900,0,1,23412.9,24207.2,794.379,270,0.0125885
2025-07-01 17:00:12,470550,5086890,0,1,23412.9,24986.3,1573.41,206,0.00710581
2025-07-01 17:00:29,470550,5086910,1,1,23429.1,22635.3,inf,270,0.0125724
2025-07-01 17:00:29,470530,5086910,0,1,23429.1,24264.2,835.049,206,0.0071045
2025-07-01 17:00:29,470545,5086920,1,1,23429.1,21895.1,inf,270,0.0125689
2025-07-01 17:00:29,470540,5086910,1,1,23429.1,23429.1,0,270,0.0125966
2025-07-01 17:00:29,470535,5086920,1,1,23429.1,22690.5,inf,270,0.0125723
2025-07-01 17:00:29,470545,5086900,0,1,23429.1,24207.2,778.132,270,0.0125885
2025-07-01 17:00:29,470550,5086910,1,1,23429.1,22635.3,inf,270,0.0125724
2025-07-01 17:00:29,470530,5086910,0,1,23429.1,24224.5,795.372,270,0.0125727
2025-07-01 17:00:29,470545,5086920,1,1,23429.1,21895.1,inf,270,0.0125689
2025-07-01 17:00:29,470535,5086900,0,1,23429.1,25003,1573.9,206,0.00710358
2025-07-01 17:00:29,470540,5086910,1,1,23429.1,23429.1,inf,270,0.0125966
2025-07-01 17:00:29,470535,5086920,1,1,23429.1,22690.5,inf,270,0.0125723
2025-07-01 17:00:29,470545,5086900,0,1,23429.1,24207.2,778.132,270,0.0125885
2025-07-01 17:00:32,470605,5086880,1,1,23432.8,21858.7,inf,206,0.00711404
2025-07-01 17:00:32,470605,5086860,0,1,23432.8,24243.1,810.341,206,0.00711753
2025-07-01 17:00:32,470600,5086870,1,1,23432.8,23432.8,0,206,0.00710264
2025-07-01 17:00:32,470590,5086870,0,1,23432.8,24184.4,751.572,206,0.00710581
2025-07-01 17:00:32,470610,5086870,1,1,23432.8,22672.3,inf,206,0.00711343
2025-07-01 17:00:32,470595,5086880,1,1,23432.8,22611,inf,206,0.00709087
2025-07-01 17:00:32,470605,5086880,1,1,23432.8,21858.7,inf,206,0.00711404
2025-07-01 17:00:32,470605,5086860,0,1,23432.8,24243.1,810.341,206,0.00711753
2025-07-01 17:00:32,470600,5086870,1,1,23432.8,23432.8,inf,206,0.00710264
2025-07-01 17:00:32,470595,5086860,0,1,23432.8,25003.6,1570.84,206,0.00711743
2025-07-01 17:00:32,470590,5086870,0,1,23432.8,24184.4,751.572,206,0.00710581
2025-07-01 17:00:32,470610,5086870,1,1,23432.8,22672.3,inf,206,0.00711343
2025-07-01 17:00:32,470595,5086880,1,1,23432.8,22611,inf,206,0.00709087
2025-07-01 17:00:58,470940,5087010,0,1,23458.5,23685.7,227.259,90,0.0140943
2025-07-01 17:00:58,470940,5086990,0,1,23458.5,23893.1,434.633,90,0.0184209
2025-07-01 17:00:58,470930,5087010,1,1,23458.5,22976.2,inf,90,0.0139935
2025-07-01 17:00:58,470930,5086990,1,1,23458.5,23350.3,inf,90,0.0147247
2025-07-01 17:00:58,470935,5087000,1,1,23458.5,23458.5,0,90,0.0161262
2025-07-01 17:00:58,470925,5087000,1,1,23458.5,22838.4,inf,90,0.0131758
2025-07-01 17:00:58,470940,5087010,0,1,23458.5,23653.3,194.847,26,0.05738
2025-07-01 17:00:58,470945,5087000,0,1,23458.5,24142.4,683.946,90,0.014621
2025-07-01 17:00:58,470940,5086990,0,1,23458.5,23893.1,434.633,90,0.0184209
2025-07-01 17:00:58,470930,5087010,1,1,23458.5,22976.2,inf,90,0.0139935
2025-07-01 17:00:58,470930,5086990,1,1,23458.5,23350.3,inf,90,0.0147247
2025-07-01 17:00:58,470935,5087000,1,1,23458.5,23458.5,inf,90,0.0161262
2025-07-01 17:00:58,470925,5087000,1,1,23458.5,22838.4,inf,90,0.0131758
2025-07-01 17:01:09,470915,5086960,1,1,23469.3,22897.8,inf,90,0.0133014
2025-07-01 17:01:09,470910,5086950,1,1,23469.3,22725,inf,26,0.054848
2025-07-01 17:01:09,470925,5086960,0,1,23469.3,23643.2,173.874,90,0.0134145
2025-07-01 17:01:09,470915,5086940,1,1,23469.3,23274.9,inf,90,0.0132658
2025-07-01 17:01:09,470920,5086950,1,1,23469.3,23469.3,0,90,0.0134342
2025-07-01 17:01:09,470925,5086940,0,1,23469.3,24048.3,578.98,90,0.0129304
2025-07-01 17:01:09,470915,5086960,1,1,23469.3,22897.8,inf,90,0.0133014
2025-07-01 17:01:09,470930,5086950,0,1,23469.3,24220.5,751.116,90,0.0133135
2025-07-01 17:01:09,470910,5086950,1,1,23469.3,22725,inf,26,0.054848
2025-07-01 17:01:09,470925,5086960,0,1,23469.3,23643.2,173.874,90,0.0134145
2025-07-01 17:01:09,470915,5086940,1,1,23469.3,23274.9,inf,90,0.0132658
2025-07-01 17:01:09,470920,5086950,1,1,23469.3,23469.3,inf,90,0.0134342
2025-07-01 17:01:09,470925,5086940,0,1,23469.3,24048.3,578.98,90,0.0129304
2025-07-01 17:01:20,470515,5086940,1,1,23480.8,21907.1,inf,270,0.0127125
2025-07-01 17:01:20,470505,5086940,1,1,23480.8,22697,inf,270,0.0126596
2025-07-01 17:01:20,470510,5086930,1,1,23480.8,23480.8,0,270,0.0127175
2025-07-01 17:01:20,470500,5086930,0,1,23480.8,24285.3,804.502,206,0.0070393
2025-07-01 17:01:20,470515,5086920,0,1,23480.8,24271.5,790.694,206,0.00708957
2025-07-01 17:01:20,470520,5086930,1,1,23480.8,22694.5,inf,270,0.0126935
2025-07-01 17:01:20,470515,5086940,1,1,23480.8,21907.1,inf,270,0.0127125
2025-07-01 17:01:20,470505,5086940,1,1,23480.8,22697,inf,270,0.0126596
2025-07-01 17:01:20,470510,5086930,1,1,23480.8,23480.8,inf,270,0.0127175
2025-07-01 17:01:20,470505,5086920,0,1,23480.8,25065.4,1584.62,206,0.00705553
2025-07-01 17:01:20,470500,5086930,0,1,23480.8,24276.1,795.348,270,0.0125731
2025-07-01 17:01:20,470515,5086920,0,1,23480.8,24271.5,790.694,206,0.00708957
2025-07-01 17:01:20,470520,5086930,1,1,23480.8,22694.5,inf,270,0.0126935
2025-07-01 17:01:22,470580,5087070,1,1,23482.7,22630.1,inf,333,0.0130312
2025-07-01 17:01:22,470575,5087080,0,1,23482.7,23522.9,40.1658,333,0.0125236
2025-07-01 17:01:22,470575,5087060,1,1,23482.7,22603.3,inf,333,0.0129462
2025-07-01 17:01:22,470570,5087070,1,1,23482.7,23482.7,0,333,0.012714
2025-07-01 17:01:22,470565,5087060,1,1,23482.7,22650.4,inf,333,0.0125732
2025-07-01 17:01:22,470560,5087070,0,1,23482.7,23552.4,69.6816,333,0.0123952
2025-07-01 17:01:22,470580,5087070,1,1,23482.7,22630.1,inf,333,0.0130312
2025-07-01 17:01:22,470575,5087080,0,1,23482.7,23522.9,40.1658,333,0.0125236
2025-07-01 17:01:22,470575,5087060,1,1,23482.7,22603.3,inf,333,0.0129462
2025-07-01 17:01:22,470570,5087070,1,1,23482.7,23482.7,inf,333,0.012714
2025-07-01 17:01:22,470565,5087060,1,1,23482.7,22650.4,inf,333,0.0125732
2025-07-01 17:01:22,470560,5087070,0,1,23482.7,23552.4,69.6816,333,0.0123952
2025-07-01 17:01:22,470565,5087080,0,1,23482.7,24376.9,894.232,333,0.0125027
2025-07-01 17:01:22,470530,5086930,1,1,23482.8,21906.7,inf,270,0.0125758
2025-07-01 17:01:22,470530,5086910,0,1,23482.8,24224.5,741.687,270,0.0125727
2025-07-01 17:01:22,470525,5086920,1,1,23482.8,23482.8,0,270,0.0126209
2025-07-01 17:01:22,470535,5086920,1,1,23482.8,22690.5,inf,270,0.0125723
2025-07-01 17:01:22,470515,5086920,0,1,23482.8,24271.5,788.691,206,0.00708957
2025-07-01 17:01:22,470520,5086930,1,1,23482.8,22694.5,inf,270,0.0126935
2025-07-01 17:01:22,470530,5086930,1,1,23482.8,21906.7,inf,270,0.0125758
2025-07-01 17:01:22,470520,5086910,0,1,23482.8,25054.5,1571.67,206,0.00711368
2025-07-01 17:01:22,470530,5086910,0,1,23482.8,24224.5,741.687,270,0.0125727
2025-07-01 17:01:22,470525,5086920,1,1,23482.8,23482.8,inf,270,0.0126209
2025-07-01 17:01:22,470535,5086920,1,1,23482.8,22690.5,inf,270,0.0125723
2025-07-01 17:01:22,470515,5086920,0,1,23482.8,24264.6,781.818,270,0.0127907
2025-07-01 17:01:22,470520,5086930,1,1,23482.8,22694.5,inf,270,0.0126935
2025-07-01 17:01:25,470940,5087170,1,1,23485.2,20571.7,inf,26,0.0117667
2025-07-01 17:01:25,470950,5087170,1,1,23485.2,23485.2,0,26,0.0115344
2025-07-01 17:01:25,470960,5087170,0,1,23485.2,24342.1,856.893,26,0.0115734
2025-07-01 17:01:25,470955,5087180,0,1,23485.2,25283.7,1798.48,90,0.00267401
2025-07-01 17:01:25,470955,5087160,1,1,23485.2,23376.1,inf,26,0.0115006
2025-07-01 17:01:25,470945,5087180,1,1,23485.2,21544,inf,26,0.0114993
2025-07-01 17:01:25,470945,5087160,1,1,23485.2,22515.9,inf,26,0.0115396
2025-07-01 17:01:25,470940,5087170,1,1,23485.2,20571.7,inf,26,0.0117667
2025-07-01 17:01:25,470950,5087170,1,1,23485.2,23485.2,inf,26,0.0115344
2025-07-01 17:01:25,470960,5087170,0,1,23485.2,24342.1,856.893,26,0.0115734
2025-07-01 17:01:25,470955,5087180,0,1,23485.2,24452.4,967.199,26,0.0115595
2025-07-01 17:01:25,470955,5087160,1,1,23485.2,23376.1,inf,26,0.0115006
2025-07-01 17:01:25,470945,5087180,1,1,23485.2,21544,inf,26,0.0114993
2025-07-01 17:01:25,470945,5087160,1,1,23485.2,22515.9,inf,26,0.0115396
2025-07-01 17:01:32,470505,5086940,1,1,23492.4,22697,inf,270,0.0126596
2025-07-01 17:01:32,470500,5086950,1,1,23492.4,22885.4,inf,270,0.0126696
2025-07-01 17:01:32,470495,5086940,1,1,23492.4,23492.4,0,270,0.0125727
2025-07-01 17:01:32,470500,5086930,0,1,23492.4,24276.1,783.748,270,0.0125731
2025-07-01 17:01:32,470490,5086950,0,1,23492.4,23680.7,188.271,270,0.012574
2025-07-01 17:01:32,470490,5086930,0,1,23492.4,25077.4,1584.95,206,0.00705404
2025-07-01 17:01:32,470505,5086940,1,1,23492.4,22697,inf,270,0.0126596
2025-07-01 17:01:32,470500,5086950,1,1,23492.4,22885.4,inf,270,0.0126696
2025-07-01 17:01:32,470495,5086940,1,1,23492.4,23492.4,inf,270,0.0125727
2025-07-01 17:01:32,470500,5086930,0,1,23492.4,24276.1,783.748,270,0.0125731
2025-07-01 17:01:32,470485,5086940,0,1,23492.4,24284.3,791.869,270,0.0126284
2025-07-01 17:01:32,470490,5086950,0,1,23492.4,23680.7,188.271,270,0.012574
2025-07-01 17:01:49,470625,5086860,1,1,23509.6,22742.6,inf,206,0.00712092
2025-07-01 17:01:49,470620,5086870,1,1,23509.6,21939.9,inf,206,0.0071181
2025-07-01 17:01:49,470605,5086860,0,1,23509.6,24243.1,733.502,206,0.00711753
2025-07-01 17:01:49,470620,5086850,0,1,23509.6,24313,803.367,206,0.00711953
2025-07-01 17:01:49,470610,5086870,1,1,23509.6,22672.3,inf,206,0.00711343
2025-07-01 17:01:49,470615,5086860,1,1,23509.6,23509.6,0,206,0.00712227
2025-07-01 17:01:49,470625,5086860,1,1,23509.6,22742.6,inf,206,0.00712092
2025-07-01 17:01:49,470620,5086870,1,1,23509.6,21939.9,inf,206,0.0071181
2025-07-01 17:01:49,470610,5086850,0,1,23509.6,25080.3,1570.7,206,0.00711806
2025-07-01 17:01:49,470605,5086860,0,1,23509.6,24243.1,733.502,206,0.00711753
2025-07-01 17:01:49,470620,5086850,0,1,23509.6,24313,803.367,206,0.00711953
2025-07-01 17:01:49,470610,5086870,1,1,23509.6,22672.3,inf,206,0.00711343
2025-07-01 17:01:49,470615,5086860,1,1,23509.6,23509.6,inf,206,0.00712227
2025-07-01 17:02:02,470585,5087080,1,1,23522.9,23052,inf,333,0.0132453
2025-07-01 17:02:02,470580,5087070,1,1,23522.9,22630.1,inf,333,0.0130312
2025-07-01 17:02:02,470580,5087090,0,1,23522.9,23970.6,447.767,333,0.0121708
2025-07-01 17:02:02,470575,5087080,1,1,23522.9,23522.9,0,333,0.0125236
2025-07-01 17:02:02,470570,5087070,1,1,23522.9,23482.7,inf,333,0.012714
2025-07-01 17:02:02,470565,5087080,0,1,23522.9,24376.9,854.066,333,0.0125027
2025-07-01 17:02:02,470585,5087080,1,1,23522.9,23052,inf,333,0.0132453
2025-07-01 17:02:02,470580,5087070,1,1,23522.9,22630.1,inf,333,0.0130312
2025-07-01 17:02:02,470580,5087090,0,1,23522.9,23970.6,447.767,333,0.0121708
2025-07-01 17:02:02,470575,5087080,1,1,23522.9,23522.9,inf,333,0.0125236
2025-07-01 17:02:02,470570,5087090,0,1,23522.9,24450.4,927.556,333,0.0120535
2025-07-01 17:02:02,470570,5087070,1,1,23522.9,23482.7,inf,333,0.012714
2025-07-01 17:02:02,470565,5087080,0,1,23522.9,24376.9,854.066,333,0.0125027
2025-07-01 17:02:20,470965,5087040,0,1,23540.3,24015.7,475.41,26,0.012116
2025-07-01 17:02:20,470965,5087060,1,1,23540.3,22920.2,inf,90,0.00272754
2025-07-01 17:02:20,470950,5087050,1,1,23540.3,20034.9,inf,90,0.0134814
2025-07-01 17:02:20,470955,5087060,1,1,23540.3,19253.9,inf,90,0.0131028
2025-07-01 17:02:20,470970,5087050,0,1,23540.3,30256.5,6716.25,153,0.00152396
2025-07-01 17:02:20,470955,5087040,1,1,23540.3,23231.1,inf,26,0.0134543
2025-07-01 17:02:20,470960,5087050,1,1,23540.3,23540.3,0,90,0.00285276
2025-07-01 17:02:20,470965,5087040,0,1,23540.3,24015.7,475.41,26,0.012116
2025-07-01 17:02:20,470965,5087060,1,1,23540.3,22920.2,inf,90,0.00272754
2025-07-01 17:02:20,470950,5087050,1,1,23540.3,20034.9,inf,90,0.0134814
2025-07-01 17:02:20,470955,5087060,1,1,23540.3,19253.9,inf,90,0.0131028
2025-07-01 17:02:20,470970,5087050,0,1,23540.3,27214.6,3674.32,90,0.00272159
2025-07-01 17:02:20,470955,5087040,1,1,23540.3,23231.1,inf,26,0.0134543
2025-07-01 17:02:20,470960,5087050,1,1,23540.3,23540.3,inf,90,0.00285276
2025-07-01 17:02:24,470635,5086860,1,1,23544.3,21974.9,inf,206,0.00711758
2025-07-01 17:02:24,470625,5086860,1,1,23544.3,22742.6,inf,206,0.00712092
2025-07-01 17:02:24,470620,5086850,0,1,23544.3,24313,768.726,206,0.00711953
2025-07-01 17:02:24,470630,5086850,1,1,23544.3,23544.3,0,206,0.00712417
2025-07-01 17:02:24,470635,5086840,0,1,23544.3,25116.2,1571.96,153,0.00711236
2025-07-01 17:02:24,470635,5086860,1,1,23544.3,21974.9,inf,206,0.00711758
2025-07-01 17:02:24,470625,5086860,1,1,23544.3,22742.6,inf,206,0.00712092
2025-07-01 17:02:24,470620,5086850,0,1,23544.3,24313,768.726,206,0.00711953
2025-07-01 17:02:24,470625,5086840,0,1,23544.3,25115,1570.77,206,0.00711775
2025-07-01 17:02:24,470630,5086850,1,1,23544.3,23544.3,inf,206,0.00712417
2025-07-01 17:02:32,470540,5087010,1,1,23552.2,23552.2,0,333,0.012566
2025-07-01 17:02:32,470545,5087000,1,1,23552.2,22662.5,inf,333,0.012714
2025-07-01 17:02:32,470550,5087010,1,1,23552.2,22035.2,inf,333,0.0123952
2025-07-01 17:02:32,470535,5087000,1,1,23552.2,23387,inf,333,0.0132917
2025-07-01 17:02:32,470545,5087020,1,1,23552.2,22894.8,inf,333,0.0130054
2025-07-01 17:02:32,470530,5087010,0,1,23552.2,24241.6,689.346,333,0.0130833
2025-07-01 17:02:32,470535,5087020,0,1,23552.2,26494.8,2942.57,270,0.0027778
2025-07-01 17:02:32,470540,5087010,1,1,23552.2,23552.2,inf,333,0.012566
2025-07-01 17:02:32,470545,5087000,1,1,23552.2,22662.5,inf,333,0.012714
2025-07-01 17:02:32,470550,5087010,1,1,23552.2,22035.2,inf,333,0.0123952
2025-07-01 17:02:32,470535,5087000,1,1,23552.2,23387,inf,333,0.0132917
2025-07-01 17:02:32,470545,5087020,1,1,23552.2,22894.8,inf,333,0.0130054
2025-07-01 17:02:32,470530,5087010,0,1,23552.2,24241.6,689.346,333,0.0130833
2025-07-01 17:02:32,470535,5087020,0,1,23552.2,24362.3,810.101,333,0.0138012
2025-07-01 17:02:32,470570,5087070,1,1,23552.4,23482.7,inf,333,0.012714
2025-07-01 17:02:32,470565,5087060,1,1,23552.4,22650.4,inf,333,0.0125732
2025-07-01 17:02:32,470560,5087070,1,1,23552.4,23552.4,0,333,0.0123952
2025-07-01 17:02:32,470565,5087080,0,1,23552.4,24376.9,824.55,333,0.0125027
2025-07-01 17:02:32,470550,5087070,0,1,23552.4,24274.7,722.327,333,0.0122049
2025-07-01 17:02:32,470555,5087060,1,1,23552.4,23358.7,inf,333,0.0126536
2025-07-01 17:02:32,470570,5087070,1,1,23552.4,23482.7,inf,333,0.012714
2025-07-01 17:02:32,470565,5087060,1,1,23552.4,22650.4,inf,333,0.0125732
2025-07-01 17:02:32,470560,5087070,1,1,23552.4,23552.4,inf,333,0.0123952
2025-07-01 17:02:32,470555,5087080,0,1,23552.4,24468.4,916.053,333,0.0122049
2025-07-01 17:02:32,470565,5087080,0,1,23552.4,24376.9,824.55,333,0.0125027
2025-07-01 17:02:32,470550,5087070,0,1,23552.4,24274.7,722.327,333,0.0122049
2025-07-01 17:02:32,470555,5087060,1,1,23552.4,23358.7,inf,333,0.0126536
2025-07-01 17:02:44,470405,5087120,1,1,23564.8,23060.5,inf,206,0.0112259
2025-07-01 17:02:44,470400,5087110,0,1,23564.8,24056.8,491.99,206,0.0112222
2025-07-01 17:02:44,470390,5087130,1,1,23564.8,23073.1,inf,270,0.0198269
2025-07-01 17:02:44,470395,5087120,1,1,23564.8,23564.8,0,206,0.0112242
2025-07-01 17:02:44,470400,5087130,1,1,23564.8,22568.7,inf,270,0.0198362
2025-07-01 17:02:44,470405,5087120,1,1,23564.8,23060.5,inf,206,0.0112259
2025-07-01 17:02:44,470400,5087110,0,1,23564.8,24056.8,491.99,206,0.0112222
2025-07-01 17:02:44,470390,5087130,1,1,23564.8,23073.1,inf,270,0.0198269
2025-07-01 17:02:44,470390,5087110,0,1,23564.8,24561.1,996.282,206,0.0112221
